10003276,Creas Lane,54.2868145163,-5.67936668399,,,
10003289,Main Street,54.3158763587,-7.40436085908,,,
10003290,Main Street,54.3154845076,-7.40507349184,,,
10003291,Ardmore House,54.3256420675,-7.418762403,,,
10003293,Gardiners Crossroads,54.327849188,-7.43701046048,,,
10003294,Greenhill Bridge,54.3306052339,-7.42882428042,,,
10003296,Lay By,54.3165920805,-7.40920725003,,,
10003299,Pine Trees,54.3214508823,-7.41424087072,,,
10003301,Tattenamona Crossroads,54.3304267531,-7.42341491718,,,
10003302,Wooden Fence,54.3286345571,-7.44165801236,,,
10003304,Post Office,54.8937870621,-6.20463524068,,,
10003305,2-6 Raceview Road,54.892654061,-6.21006427872,,,
10003306,27-35 Raceview Road,54.8933027998,-6.20713567377,,,
10003307,56-64 Raceview Road,54.8933790103,-6.20742850776,,,
10003308,6-14 Whinsmoor Avenue,54.8887879947,-6.21848216843,,,
10003309,Post Office,54.8935524258,-6.2045677267,,,
10003311,Ballylig Road,54.8981254691,-6.1803519451,,,
10003312,Broughshane Gospel Hall,54.8921438927,-6.20229188418,,,
10003313,Carnlough Road,54.8956043026,-6.19205007997,,,
10003314,Commons Estate,54.8967874297,-6.19849887744,,,
10003316,Raceview,54.889039899,-6.2185022272,,,
10003317,The Commons Est,54.8967773248,-6.19902945172,,,
10003318,Trees,54.8943467046,-6.1993406147,,,
10003319,Barbican Farm,54.226631269,-5.92205307779,,,
10003320,Post Office,54.2282770526,-5.93675764085,,,
10003321,Caravan Park,54.2312818855,-5.92855391657,,,
10003322,Castle Gates,54.2272866112,-5.93927664279,,,
10003323,Drumee,54.2385539177,-5.92235910704,,,
10003324,Drumee Cemetry,54.238491051,-5.92184059467,,,
10003326,Mc Caugheys Farm,54.2233415759,-5.91631333465,,,
10003327,Mervue View,54.2418885158,-5.92759278526,,,
10003332,1-9 Breckenhill Road,54.7636010695,-6.04909056406,,,
10003333,37-45 Brownside Road,54.759468446,-6.0486056414,,,
10003339,Cogry Corner,54.7550135343,-6.04763910895,,,
10003340,Dixons Corner,54.7748679973,-6.05119098413,,,
10003342,Donegore,54.7197575347,-6.13775963799,,,
10003343,Dunegore,54.7199191767,-6.13775222647,,,
10003344,Footbridge,54.7185415333,-6.125334471,,,
10003348,Lower Burnside,54.7180386044,-6.15109534919,,,
10003349,Morya Road Junction,54.7620393711,-6.04921232185,,,
10003352,Orphins Mill,54.7733697916,-6.04297764742,,,
10003353,Rathmore School,54.7164041434,-6.15824807311,,,
10003356,Aylesford House,54.1057172979,-6.26800770875,,,
10003357,Aylesfordhouse,54.1051198448,-6.26708444633,,,
10003358,Burren Road,54.1197189069,-6.26861708162,,,
10003359,Marie Villas,54.1336491368,-6.26053733296,,,
10003360,Derryleckagh House,54.1782099735,-6.27388009437,,,
10003361,Derryleckagh Road,54.145846513,-6.26129654641,,,
10003362,Foxes,54.1344062447,-6.30733511095,,,
10003363,Narrowwater Castle,54.1110405843,-6.27823237866,,,
10003364,Warrenpoint, Ashley Heights,54.1129060988,-6.26047302658,,,
10003365,Warrenpoint, Miltown Street,54.1259297815,-6.26493074007,,,
10003367,Bovain Road,54.4937762257,-6.66221008461,,,
10003377,Tamnamore Pump,54.4939756379,-6.6542689683,,,
10003379,1-9 Tramway Drive,55.206942534,-6.53000255992,,,
10003380,War Memorial,55.2065167795,-6.52376493368,,,
10003381,War Memorial,55.2065225292,-6.5234976193,,,
10003383,Diamond,55.2058831086,-6.52411832734,,,
10003384,Bushmills Old Tram Stop,55.2075385091,-6.53024770514,,,
10003385,Bushmills Parish Church,55.2027760237,-6.52649556504,,,
10003386,Diamond,55.2061160485,-6.524062574,,,
10003387,Bushmills Distillery,55.2005604974,-6.5216131818,,,
10003391,Parish Church,55.2030682281,-6.52613914198,,,
10003392,Priestland Road,55.1956207332,-6.53668694525,,,
10003393,Primary School,55.205030297,-6.52641230081,,,
10003394,Primary Schoool,55.2048065267,-6.52648341125,,,
10003395,The Fingers,55.2205435509,-6.51200767365,,,
10003396,2-10 St Marys Terrace,54.2212174726,-6.08395782699,,,
10003397,Ballyhaughian Crossroads,54.2071182671,-6.12172718111,,,
10003398,Ballykeel Road,54.2322017531,-6.0931440995,,,
10003399,Dorans Pub,54.1985948454,-6.11976867759,,,
10003400,Kilnahalla,54.1950223603,-6.10285703622,,,
10003401,Mc Combs Bridge,54.2314749054,-6.11032790763,,,
10003402,Mccombs Bridge,54.2317044713,-6.11063956238,,,
10003403,St Marys Terrace,54.2214320316,-6.08388654386,,,
10003404,The Pillars,54.2311670039,-6.10046299698,,,
10003405,Cainshill Court,54.5471259314,-5.903828665,,,
10003406,Cairnshill Court,54.5471901237,-5.90390266809,,,
10003407,Cairnshill Park,54.5504818033,-5.89782799782,,,
10003408,Finsbury,54.5491077882,-5.90099063367,,,
10003409,Knockbracken,54.5412418375,-5.90137907208,,,
10003410,Laurelgrove,54.5492948586,-5.88850489855,,,
10003411,Old Saintfield Road,54.5365667458,-5.89713706862,,,
10003412,Primrose Hill,54.5446063032,-5.90312314131,,,
10003413,Brick House,54.3439059357,-6.82627026156,,,
10003414,Main Street,54.3515206051,-6.83777523012,,,
10003415,Minterburn Road,54.3723895304,-6.85981059901,,,
10003416,Robinsons Lane,54.3669048327,-6.83035427676,,,
10003417,Tynan Road (Brick House),54.3440743673,-6.82695758094,,,
10003419,Brootally Xrds,54.308306871,-6.73079311919,,,
10003420,Cousers Corner,54.3192316592,-6.71107357905,,,
10003421,Couser's Corner,54.3192184067,-6.71067433822,,,
10003426,Ballynalack Road,54.1696320445,-6.43673103317,,,
10003427,Chapel,54.1810901847,-6.41952267147,,,
10003428,Post Office,54.1807724575,-6.4104037315,,,
10003429,KanesCorner,54.1765776791,-6.41943434058,,,
10003430,Kesh Road,54.1779387279,-6.44807581122,,,
10003431,Lake End,54.1766564613,-6.43579204594,,,
10003432,Mcnallys,54.1658652741,-6.44356571849,,,
10003433,2-6 Cloghole Road,55.0294485392,-7.219020084,,,
10003434,65-73 Clooney Road,55.0296726673,-7.22034523503,,,
10003435,Campsie Xrds,55.0298796134,-7.23312020834,,,
10003436,Curry's Farm,55.0303674004,-7.23210983507,,,
10003438,Islandarragh Road End,55.1691687076,-6.30696680149,,,
10003439,Magheramore Road,55.159561758,-6.31010462563,,,
10003440,Magheramore Road End,55.1598789592,-6.30965177641,,,
10003442,Turroluskin,55.1826225451,-6.31427922136,,,
10003443,Cappagh Jct,54.5403950307,-6.92326835016,,,
10003444,Largylea Crossroads,54.5479170274,-6.91333244117,,,
10003445,Raffertys Lane,54.5435176803,-6.91875048823,,,
10003446,Careys Lane,54.985512575,-6.19163573177,,,
10003447,Cargan Village,54.995614628,-6.17970875945,,,
10003448,Crossroads,54.9929785535,-6.18250070495,,,
10003449,The Quarry,55.0016950731,-6.1627690062,,,
10003460,Mullaghmore Cottage,54.5143197432,-6.78852353164,,,
10003461,Mullaghmore Orlits,54.5142478779,-6.78852565856,,,
10003463,Ballysculty Road,54.6761375319,-6.13077823456,,,
10003465,Border Customs Post,54.1832172938,-6.73499532328,,,
10003466,Caledon Line,54.1942182611,-6.73259051241,,,
10003467,Post Office,54.2032018803,-6.72806963683,,,
10003468,Hanratty's Pub,54.1190003349,-6.73669186734,,,
10003471,Tievenamara Road,54.2152130986,-6.72858983442,,,
10003472,Tievenamara Road,54.1974435061,-6.72824649181,,,
10003473,Tievenemara Road,54.2164634942,-6.72786143142,,,
10003479,Carnately Bridge,55.1897856429,-6.28220373451,,,
10003480,Christies Corner,55.2196488161,-6.31016776962,,,
10003481,Culkeeney,55.1852769114,-6.29901271005,,,
10003482,Culkeeney Lower,55.1880572952,-6.28837174322,,,
10003483,Culkeny Cottages,55.1853818234,-6.29944795526,,,
10003484,Kinbane Castle,55.217673856,-6.29095118862,,,
10003485,Todds Mill,55.1790566329,-6.29434739213,,,
10003486,White Park Road,55.2145860752,-6.28286423901,,,
10003487,White Park Road End,55.192665998,-6.26984395344,,,
10003488,Whitepark Road End,55.1924133702,-6.27040465003,,,
10003491,Carnlough Harbour,54.9931777245,-5.9895914921,,,
10003492,Carnlough Harbour,54.9931897441,-5.98923140366,,,
10003495,Ballymena Road End,54.9846724107,-5.99042300609,,,
10003496,Ballyvaddy Road,54.9785940869,-5.98044595378,,,
10003497,Bay Road,54.9811694319,-5.98672298365,,,
10003498,Beachlands,54.9875963846,-5.99226159534,,,
10003499,Beechlands,54.9870763793,-5.99233444199,,,
10003501,Carnlough Bridge,54.9912191368,-5.99070532416,,,
10003502,Drumasole,55.0212595939,-5.97385893221,,,
10003503,Drumnasole|Turnleys Gate,55.021091208,-5.97346076691,,,
10003504,Garron Point P O,55.0443963167,-5.96452153408,,,
10003506,Glenbrook,54.9825275261,-5.99113958608,,,
10003509,Hillview Park,54.9804127504,-5.99313582581,,,
10003513,McKiernans Point,55.0151267905,-5.97631075974,,,
10003516,St Johns Primary School,54.9896123502,-5.99298923877,,,
10003517,Ballyduff Road,54.6850678752,-5.95113792429,,,
10003518,Beverley Avenue,54.6877521204,-5.95097164273,,,
10003519,Beverley crescent,54.6871523516,-5.95111045167,,,
10003520,Beverley Road,54.689247832,-5.94960869354,,,
10003521,Beverley Shops,54.6887182325,-5.94805310547,,,
10003522,Cairnhill Road,54.6808923671,-5.95080544037,,,
10003523,Carnmoney Primary School,54.6817545623,-5.95130484849,,,
10003524,Carnvue,54.6832815453,-5.9512589448,,,
10003525,Fairview Gardens,54.6895133651,-5.94565499814,,,
10003526,Ferndale,54.6827806987,-5.95725568749,,,
10003527,Ferndale Avenue,54.6814480075,-5.95284026281,,,
10003528,St Mary's On The Hill,54.6787214004,-5.95369090683,,,
10003529,Waverley Park,54.6865581542,-5.95104732126,,,
10003530,Carnteel Road,54.4344132938,-6.93700905965,,,
10003531,Carnteel Xrds,54.4379794195,-6.92873114113,,,
10003532,Killeen Corner,54.4269209627,-6.9423349412,,,
10003533,Killeens Corner,54.4264987759,-6.9433783561,,,
10003534,Ballymagarrick Gospel Hall,54.5032523187,-5.92108578879,,,
10003535,Carr Service Station,54.4982654443,-5.9347722214,,,
10003536,Carr Corner Church,54.4970633831,-5.93805981129,,,
10003537,Gannan Road,54.4795572966,-5.93863218336,,,
10003538,Gannon Road,54.4793246885,-5.93764071936,,,
10003540,Moss Road,54.5014919365,-5.92742907717,,,
10003541,10-18 Green Street,54.7195605206,-5.79453888005,,,
10003542,106-114 Larne Road,54.7254968867,-5.78003999739,,,
10003543,12-20 Green Street,54.7196291854,-5.79386757463,,,
10003544,14-22 Irish Gate,54.7150614111,-5.81008911804,,,
10003545,14-22 Larne Road,54.7205957592,-5.79167255724,,,
10003546,1-5 Downshire Avenue,54.7223343801,-5.78746359112,,,
10003547,2-10 Middle Road,54.7348474006,-5.81487677508,,,
10003548,28-36 Belfast Road,54.7102305755,-5.82579328976,,,
10003549,36-44 Alexander Road,54.7289661282,-5.7839809032,,,
10003550,38-46 Belfast Road,54.7090894627,-5.82931551762,,,
10003551,38-46 Marshallstown Road,54.7402937696,-5.80047963509,,,
10003552,41-49 Alexander Road,54.7292526594,-5.78294036429,,,
10003553,47-55 Larne Road,54.7238672052,-5.78331207407,,,
10003554,48-56 Larne Road,54.72262896,-5.78735438234,,,
10003555,54-62 Marshallstown Road,54.7424915339,-5.79481494281,,,
10003556,6-14 Middle Road,54.7350382345,-5.81399677286,,,
10003557,62-70 Scotch Quarter,54.7181538046,-5.79823247304,,,
10003558,66-74 Belfast Road,54.7076512465,-5.83482447179,,,
10003559,68-76 Marshallstown Road,54.7441266703,-5.79034536642,,,
10003560,68-76 Scotch Quarter,54.7183919897,-5.79798669151,,,
10003561,71-79 Belfast Road,54.7104241298,-5.82606231583,,,
10003562,71-79 Larne Road,54.725479952,-5.77960615844,,,
10003563,82-90 Larne Road,54.724161781,-5.78320283084,,,
10003564,84-92 Marshallstown Road,54.7458940807,-5.77935898707,,,
10003565,87-95 Belfast Road,54.7089593227,-5.83057965812,,,
10003566,Alexander Road,54.7273375899,-5.78978410379,,,
10003567,Barn Road,54.7215723296,-5.79891655946,,,
10003568,Beechfield Close,54.7352569386,-5.80769495747,,,
10003569,Bessfield,54.7383162205,-5.80442326231,,,
10003570,Bluefield Road,54.7325588736,-5.78731007049,,,
10003571,Bridewell Drive,54.7228043451,-5.80987338365,,,
10003572,Broadlands Gardens,54.7355949845,-5.78771919837,,,
10003573,Carreras,54.7026153448,-5.84573840649,,,
10003574,Tesco Superstore,54.7154938456,-5.81512642563,,,
10003575,Castle,54.7134689089,-5.80849853346,,,
10003577,Carrick Grammar School,54.7290503871,-5.81136879358,,,
10003580,Rail Station bus stop,54.7172967273,-5.80995306431,,,
10003581,Sandes Court,54.7206345,-5.81862250406,,,
10003582,Golf Club,54.7226444349,-5.80848465697,,,
10003583,Castle Road,54.7252689999,-5.792163686,,,
10003584,Cherry Tree House,54.7274183248,-5.81057168586,,,
10003585,Chichester Square,54.7232965078,-5.81573133074,,,
10003586,Church Of Nazarene,54.7366168427,-5.80586643919,,,
10003588,Copperwood Road,54.7415962413,-5.79253358349,,,
10003589,Davy Street,54.7127224722,-5.8129471471,,,
10003590,Downshire Road,54.7265644098,-5.79026097188,,,
10003591,Dunluskin,54.7280310614,-5.80420313544,,,
10003592,Elizabeth Avenue,54.7213764244,-5.79259269586,,,
10003593,Forfield Fitness Club,54.7117102484,-5.81961398554,,,
10003594,Fortfields Fitness Centre,54.7115107787,-5.82201505448,,,
10003596,Joymount,54.7161648694,-5.80402196434,,,
10003598,Love Lane,54.7281241174,-5.80189992132,,,
10003599,Magowan Tyres,54.7071401917,-5.83539491082,,,
10003600,Milebush Cottages,54.7343831431,-5.81305362737,,,
10003601,Model Primary School,54.712481319,-5.81552129862,,,
10003602,Northlands,54.7256972507,-5.81231039091,,,
10003603,Northlands Sunnylands Avenue,54.7257560085,-5.81556795898,,,
10003604,Oakfield Church,54.73110337,-5.80760870201,,,
10003605,Oakfield Primary School,54.7326215381,-5.80757329148,,,
10003606,Oakland Park,54.7318804775,-5.81231880619,,,
10003607,Old Grange,54.7290290081,-5.79531337942,,,
10003608,Old Grange Drive,54.7289338642,-5.79502350345,,,
10003609,Plantation Avenue,54.7404857868,-5.79077663013,,,
10003610,Prince Andrew Way,54.7321416754,-5.78907215512,,,
10003611,Prince William Way,54.720308962,-5.80755498073,,,
10003612,Regent Park,54.7304501685,-5.78453658533,,,
10003613,Salatober Nursery,54.7366640008,-5.80797617428,,,
10003614,Salatober Road,54.735332663,-5.8108902504,,,
10003615,Straidwalk,54.7302473407,-5.8094718331,,,
10003616,Sunnylands Avenue,54.7218381653,-5.81459876515,,,
10003617,Sunnylands Roundabout,54.7219411221,-5.81482611172,,,
10003618,Taylors Avenue (Health Centre),54.7201066606,-5.79936860765,,,
10003619,Thorndale Square,54.7248255847,-5.81630120283,,,
10003620,Trailcock Road,54.7289473699,-5.77902829126,,,
10003621,Trooperslane Road,54.7052138162,-5.84075860304,,,
10003623,Tudor Road,54.7373069561,-5.7909186185,,,
10003624,Ulidia School,54.7292404474,-5.79705663938,,,
10003625,Victoria Estate, Princes Way,54.7233265068,-5.79357353273,,,
10003626,Victoria Road,54.7222163539,-5.79183283818,,,
10003627,Victoria Street,54.7164575545,-5.80877193793,,,
10003628,Chapel,54.4714827898,-5.76988763066,,,
10003629,Chapel,54.4730213556,-5.77046746142,,,
10003630,Carrickmannon Road,54.4821848943,-5.78003237422,,,
10003631,Carrickmannon School,54.4803396939,-5.77792526161,,,
10003632,Henrys Cross,54.4839201745,-5.78104969926,,,
10003633,Henrys Xrds,54.4837253964,-5.78072066872,,,
10003634,New Line,54.4778267185,-5.77469708703,,,
10003636,15-23 Main Street,54.5972593323,-7.05264424948,,,
10003637,Main Street,54.5971966877,-7.05267665429,,,
10003638,343-351 Drumnakilly Road,54.5993862967,-7.06270078276,,,
10003639,344-352 Drumnakilly Road,54.5994690679,-7.06294650001,,,
10003640,Bush Crossroads,54.5839856687,-7.03305743359,,,
10003641,Church Hall Stop,54.5886834216,-7.04188903871,,,
10003642,Concrete Lane,54.5996244421,-7.06794174666,,,
10003643,Conlins Filling Station,54.5865574381,-7.00666433897,,,
10003644,Conlons,54.5864242057,-7.00685323606,,,
10003645,Dalys,54.5853657696,-7.02142160643,,,
10003646,Dohertys Bridge,54.6014320721,-7.07517459187,,,
10003647,Dry Arch,54.5854634652,-7.02128002671,,,
10003648,Gallaghers Shop,54.5919675942,-7.04359138612,,,
10003649,Health Centre,54.5958411142,-7.04825137911,,,
10003650,Minnadinna Road,54.6022133836,-7.07865472387,,,
10003651,Rock Cutting Bridge,54.5886382891,-6.99531904719,,,
10003652,Rockcutting Br,54.5886517612,-6.99477719035,,,
10003653,Termon Crescent,54.5956409155,-7.04793107858,,,
10003654,Termon Road,54.5859890628,-7.01628573109,,,
10003655,The Bush Crossroads,54.5837960206,-7.03293816277,,,
10003656,15-23 Manse Road,54.5702144104,-5.56241705831,,,
10003657,21-29 Manse Road,54.5714279405,-5.56064296958,,,
10003658,2-8 Ashvale Park,54.5776008072,-5.55210498398,,,
10003659,Ballyblack Xrds,54.5846561721,-5.58024759815,,,
10003660,Ballyboley Corner,54.5662428771,-5.56559294815,,,
10003661,Ballydonan Road,54.5562001924,-5.53657844698,,,
10003662,Cardy,54.5571291042,-5.54601738428,,,
10003663,Cardy Corner,54.5572183577,-5.54642955351,,,
10003664,Castle Place,54.577751942,-5.55246724536,,,
10003665,Gospel Hall,54.5740951836,-5.5574204478,,,
10003666,Grangee Road,54.5877983726,-5.55726567631,,,
10003667,Main Street,54.5766632773,-5.55418796595,,,
10003668,Main Street,54.5764242538,-5.55392380275,,,
10003669,Manse Court,54.571639084,-5.56086239726,,,
10003670,Strangford College,54.5790302487,-5.55034824264,,,
10003671,59-67 Ballynahinch Road,54.511934579,-5.89103531793,,,
10003672,Muskett Road,54.5102359927,-5.89206499876,,,
10003674,Baronscourt,54.5222824034,-5.88815354621,,,
10003675,Brackenvale,54.5307694047,-5.89554992341,,,
10003676,Brakenvale,54.530855053,-5.89582366844,,,
10003677,Carryduff Shopping Centre,54.5161801507,-5.88866931835,,,
10003678,Drumalig Turning Circle,54.5018103772,-5.89489234134,,,
10003679,Church Road,54.5151675306,-5.88626549242,,,
10003680,Comber Road Carryduff,54.515522291,-5.88240082649,,,
10003681,Eastbank Road,54.5198646923,-5.88762949718,,,
10003682,Hannas Cross,54.5084690938,-5.90675099053,,,
10003683,Hillsborough Road,54.5139662069,-5.89415894254,,,
10003684,Ivanhoe,54.5285959871,-5.89408564593,,,
10003685,Killynure Lane,54.5086001878,-5.8735849064,,,
10003686,Killynure Road,54.5014603472,-5.89543536074,,,
10003688,Lisdoonan Road,54.5086352894,-5.87353674901,,,
10003689,Lowes Cross,54.5139913266,-5.89096021494,,,
10003690,Manse Road,54.5256074551,-5.89071669738,,,
10003691,Moorscroft  Cross (Ballycoan Road),54.5263091257,-5.92241718415,,,
10003692,Old Saintfield Road,54.5363733513,-5.89686882507,,,
10003693,Hawthorn Glen,54.5780778856,-6.02676231786,,,
10003694,Queensway,54.517237066,-5.88795052657,,,
10003695,Carryduff Shopping Centre,54.5154022067,-5.88889482322,,,
10003696,Muskett Road,54.5106749891,-5.89147091239,,,
10003697,Barnamaghery Road,54.423067869,-5.78897890643,,,
10003698,Carsonstown Road,54.4325644056,-5.80012199959,,,
10003699,Casons Town,54.4327063808,-5.80002189254,,,
10003700,Dorans Rock,54.4356947981,-5.80422480379,,,
10003701,22-30 Wheatsheaf Road,55.1360599762,-6.69175397504,,,
10003702,3-7 Castlerock Road,55.1393579466,-6.69766915636,,,
10003703,Carthall,55.1335387033,-6.69040930145,,,
10003704,Cranagh Road,55.1392393386,-6.69750048365,,,
10003705,Loreto Convent,55.13889993,-6.68930834344,,,
10003706,Queens Park,55.1378747232,-6.68755390925,,,
10003707,Twin Gates,55.1299781644,-6.69018086565,,,
10003708,Castlecat School,55.1742015016,-6.50130098657,,,
10003709,White Gates,55.1867516448,-6.51728776206,,,
10003710,Whitegates,55.186840502,-6.51720594107,,,
10003714,31-39 Drumrainey Road,54.5123807389,-6.83163772598,,,
10003715,Black Hall,54.5073936791,-6.83443600877,,,
10003716,Burrowes Lane,54.5007610243,-6.84743930103,,,
10003717,Burrows Lane,54.5007691248,-6.84734643803,,,
10003718,Castlecaulfield,54.5075825026,-6.8363145287,,,
10003719,Castlecaulfield Black Hall,54.5071508319,-6.8344120386,,,
10003720,Cullenfad Road,54.4961172527,-6.85425436826,,,
10003721,Dalys Corner,54.4673604672,-6.84364233907,,,
10003722,Foygh Lane,54.5322490546,-6.84293675249,,,
10003723,Manse,54.5106828141,-6.83353933552,,,
10003724,Mc Caugheys,54.5048181431,-6.82272804087,,,
10003725,Mc Leans Farm,54.5168456102,-6.82411199381,,,
10003726,Mc Veighs,54.4700349082,-6.83580682585,,,
10003727,Mccleans Back Gates,54.5168718093,-6.82403401469,,,
10003728,Mullaghfutherland Road,54.5333429763,-6.85022980558,,,
10003729,Old Caulfield Road,54.5069557419,-6.81618112725,,,
10003731,Parkanaur Corner,54.4975602422,-6.85007663278,,,
10003732,Patterson House,54.5041201782,-6.8397634996,,,
10003733,Pattersons,54.5041304946,-6.83990217139,,,
10003734,Reask Xrds,54.4688282822,-6.83928134205,,,
10003735,27-35 Boyne Road,54.7763551591,-6.56495038173,,,
10003736,Moyola Road,54.7783873052,-6.55522478239,,,
10003737,30-38 Boyne Road,54.7768878256,-6.56440300232,,,
10003738,Main Street,54.7782866603,-6.55885042513,,,
10003739,Main Street,54.7781777695,-6.55876102525,,,
10003740,4-12 Boyne Road,54.7777406759,-6.56281828873,,,
10003741,Bellshill Road,54.7725990499,-6.55208929628,,,
10003742,Broagh,54.7797084728,-6.54922362365,,,
10003743,Castledawson Park and Ride,54.7709494683,-6.57670531156,,,
10003744,Drumlamph Rd End,54.7977034878,-6.57624746134,,,
10003745,Drumlamph Road End,54.7975141368,-6.57619190672,,,
10003746,Marshalls Gate Lodge,54.7933822673,-6.5702100173,,,
10003747,McGurks Shop,54.8002057254,-6.57967462614,,,
10003748,McGurk's Shop,54.800394165,-6.57965246377,,,
10003749,Milltown Chapel,54.7650379326,-6.58755781217,,,
10003750,O'Boyles,54.7777118891,-6.56266385874,,,
10003751,Moyola Road,54.7784776795,-6.55526819712,,,
10003752,The Factories,54.7794319432,-6.55089691792,,,
10003753,The Points,54.7726797073,-6.57254118648,,,
10003755,John Street,54.7091368396,-7.593355171,,,
10003756,49-57 Strabane Road,54.7098775822,-7.57615424097,,,
10003757,51-59 Strabane Road,54.7100626201,-7.57511262589,,,
10003758,John Street,54.708497367,-7.59289605623,,,
10003759,Cavan Road,54.7089215714,-7.60432801497,,,
10003760,Creeduff Road,54.6975178544,-7.60653322909,,,
10003761,Kilclean Road,54.7098953446,-7.5944803681,,,
10003762,Kilcleen Road,54.7098947216,-7.59429416291,,,
10003763,Patricks Corner,54.6991795906,-7.59011935323,,,
10003764,Silverhill  Road,54.6898162704,-7.6088566781,,,
10003765,Silverhill Road,54.6897008201,-7.60927655569,,,
10003766,Castledona,54.5766235595,-5.87612332146,,,
10003767,Clonduff Drive,54.5753638493,-5.87962314995,,,
10003768,Donovan Parade,54.584122711,-5.89021595123,,,
10003769,Glensharragh,54.5746713061,-5.88061822713,,,
10003770,Houston Park,54.5822345707,-5.88296415928,,,
10003771,Lisnasharragh,54.5728022458,-5.88422666432,,,
10003772,Locksley House,54.5788083015,-5.8782220302,,,
10003773,Marshalls Road,54.5814062219,-5.88133613454,,,
10003774,Montgomery Road,54.5799434713,-5.8778690688,,,
10003775,Orangefield Crescent.,54.5825965925,-5.88413676828,,,
10003776,Orby Place,54.583835913,-5.88665651477,,,
10003777,Orby Street,54.5807250746,-5.87939109217,,,
10003778,Robinson Centre,54.5777802084,-5.88314874019,,,
10003779,Rochester Road,54.573308369,-5.88387558944,,,
10003780,Stirling Avenue,54.5772790906,-5.88892975458,,,
10003781,Trigo Parade,54.5837651615,-5.88672206997,,,
10003782,Orange Hall,55.1639210513,-6.78810138454,,,
10003783,2-6 Norwell Park,55.1639839316,-6.79081463106,,,
10003784,62-70 Freehall Road,55.1620173356,-6.79183146016,,,
10003785,71-79 Sea Road,55.1608353242,-6.78770847402,,,
10003786,Adams Crossroads,55.1573877038,-6.79795003993,,,
10003787,Adams Crossroads,55.1572532797,-6.79798546663,,,
10003788,Bishops Gate,55.1597475968,-6.80677689834,,,
10003789,Castle Walk,55.1638050626,-6.7881833748,,,
10003790,Freehall Park,55.1640275976,-6.79068775327,,,
10003791,Garden Centre,55.154739531,-6.7882071821,,,
10003792,Hezlett House,55.1553582709,-6.78898867166,,,
10003793,Hezlett Pri School,55.1534306437,-6.78488911844,,,
10003794,Hezlett School,55.1535647512,-6.78482227994,,,
10003795,Liffock Surgery,55.16083782,-6.78795949107,,,
10003796,Norwell Park,55.1620642677,-6.79203406021,,,
10003799,63-71 Castleroe Road,55.1102670289,-6.65899252567,,,
10003800,Castleroe,55.1103110756,-6.65891268153,,,
10003801,Cherry Park,55.1091995781,-6.6550786016,,,
10003802,Ballynaglave Lane,54.3610708827,-5.60255597493,,,
10003803,Crangles Corner,54.3645879873,-5.61312497877,,,
10003804,72-80 Newcastle Road,54.2518742538,-5.94021472539,,,
10003805,Annsborough,54.2638997867,-5.92191338818,,,
10003806,Annsborough Mill,54.2629622418,-5.92487750986,,,
10003807,Annsborough Park,54.2642660689,-5.92074349382,,,
10003808,Annsborough Stores,54.2666847434,-5.9202839391,,,
10003809,Annsborough Village,54.2641942486,-5.92126910609,,,
10003810,Ballymagreehan Crossroads,54.2591658196,-5.99852203123,,,
10003811,Bann Road Cottages,54.257100833,-5.9707003996,,,
10003812,Bannons Cottage,54.2562400696,-5.96070394275,,,
10003813,Burren Grove,54.2519891557,-5.94010156,,,
10003814,Burrenbridge,54.2514956893,-5.96129109438,,,
10003816,Cashel Road,54.2404175329,-5.99415158527,,,
10003817,Cashel Sign Post,54.2405555516,-5.99434435828,,,
10003818,Upper Square,54.2577652828,-5.94151745661,,,
10003819,Circular Road,54.2535550882,-5.94180395672,,,
10003820,Clarke Hill Road,54.2630607538,-5.92485720818,,,
10003822,Dolman Corner,54.2587807945,-5.98619879194,,,
10003823,Horse Shoe Cottages,54.257594508,-5.9905086185,,,
10003824,Horse Shoe Cottages,54.257413566,-5.9915151766,,,
10003825,Kings Lane,54.246636878,-5.93352389761,,,
10003826,Lower Square,54.2569701385,-5.94442754229,,,
10003827,Market Road,54.246434631,-5.97615023607,,,
10003828,Ranch Fence,54.2736334581,-5.92245238057,,,
10003829,St Malachys High School,54.2561267906,-5.94767760351,,,
10003830,Station Road,54.2595625791,-5.93677652446,,,
10003831,The Surgery,54.2548168132,-5.94306114336,,,
10003835,Wood Lodge,54.2613589785,-5.93042328345,,,
10003836,Upper Cavehill Road,54.6329573181,-5.94767115906,,,
10003838,Henderson Avenue,54.6306807504,-5.94591146624,,,
10003839,Kilcoole Park,54.632078908,-5.95683966924,,,
10003840,Shandarragh Park,54.632161111,-5.94735496871,,,
10003842,Slievedarragh Park,54.6330405026,-5.94992872579,,,
10003843,Sunningdale Park,54.6327172984,-5.95154059824,,,
10003844,Sunningdale Park ,54.6315814543,-5.947089843,,,
10003845,Tivoli Gardens,54.6301903575,-5.94561088881,,,
10003846,143-151 Sperrin Park,55.0030222165,-7.28133804424,,,
10003849,42-50 Seymour Gardens,55.0019644376,-7.28632742895,,,
10003850,45-53 Sperrin Park,55.0044813643,-7.28195284619,,,
10003851,58-66 Limavady Road,55.004386363,-7.29334980783,,,
10003852,Broomhill Hotel,55.0047774985,-7.28954447464,,,
10003853,Nelson Drive Estate,55.0037852276,-7.29040609201,,,
10003854,Clooney Base,55.0042817282,-7.29235124283,,,
